name,input_bytes,compressed_bytes,ratio,compress_ms,decompress_ms
quick_brown_fox_x200,9000,2023,0.22477777777777777,3.5096250000000024,7.732584000000001
abracadabra_x2000,24000,2896,0.12066666666666667,7.257958000000009,14.25033299999999
random_64k,65536,82700,1.26190185546875,23593.714917,507.8380419999995
README_md,1967,2422,1.2313167259786477,74.50933299999818,9.808750000001254
